session_id,user_id,session_date,country,device_type,subscription_plan,content_id,content_title,content_genre,watch_minutes,ad_impressions,ad_clicks,ad_completions,ad_revenue
S22140,U0278,3/10/2026,CA,Mobile,Ad Supported,C0149,Age of Attraction,Reality,85,5,2,3,0.0839
S22141,U0802,2/8/2026,BR,Tablet,Ad Supported,C0137,Ranma 1/2,Comedy,76,3,0,3,0.1179
S22142,U2114,2/20/2026,US,Mobile,Ad Supported,C0063,Boyfriend on Demand,Comedy,73,4,1,2,0.0967
S22143,U0475,3/12/2026,CA,TV,Ad Supported,C0077,Ranma 1/2,Comedy,102,4,1,4,0.1683
S22144,U0921,2/22/2026,US,TV,Ad Supported,C0142,Vladimir,Comedy,179,8,0,7,0.2939
S22145,U2155,2/11/2026,BR,Mobile,Ad Supported,C0023,The Dinosaurs,Documentary,88,4,1,3,0.1638
S22146,U0111,2/28/2026,US,Mobile,Ad Supported,C0135,Age of Attraction,Reality,68,6,0,6,0.2576
S22147,U0678,2/20/2026,CA,TV,Ad Supported,C0069,The Night Agent,Action,175,7,2,6,0.2438
S22148,U0985,2/25/2026,US,TV,Ad Supported,C0099,Ranma 1/2,Comedy,136,8,2,7,0.2633
S22149,U1270,1/20/2026,US,Mobile,Ad Supported,C0072,Inside Job,Comedy,64,4,2,2,0.1566
S22150,U1602,1/28/2026,US,TV,Ad Supported,C0146,Magic and Muscles,Drama,173,7,0,5,0.1287
S22151,U2150,2/23/2026,US,Web,Ad Supported,C0104,The Diplomat,Comedy,74,4,0,3,0.1363
S22152,U0436,2/5/2026,CA,Mobile,Ad Supported,C0050,The Dinosaurs,Documentary,85,3,1,1,0.1156
S22153,U1943,2/1/2026,US,Web,Ad Supported,C0050,BoJack Horseman,Comedy,38,3,2,1,0.1063
S22154,U0126,2/13/2026,US,TV,Ad Supported,C0059,The Ranch,Comedy,165,8,1,6,0.279
S22155,U0073,2/2/2026,AU,Tablet,Ad Supported,C0088,Derry Girls,Kids,46,3,2,1,0.1305
S22156,U0081,2/7/2026,US,TV,Ad Supported,C0075,Seinfeld,Reality,91,5,0,3,0.1775
S22157,U0992,1/30/2026,AU,TV,Ad Supported,C0108,BoJack Horseman,Comedy,48,3,1,3,0.1189
S22158,U2247,2/21/2026,UK,Tablet,Ad Supported,C0080,The Dinosaurs,Documentary,91,4,1,3,0.1752
S22159,U2436,1/25/2026,CA,Tablet,Ad Supported,C0031,The Dinosaurs,Documentary,81,6,0,6,0.2501
S22160,U1064,2/23/2026,CA,Tablet,Ad Supported,C0070,Vladimir,Comedy,12,0,0,0,0
S22161,U0294,3/2/2026,UK,TV,Ad Supported,C0052,Tires,Comedy,100,3,2,2,0.08
S22162,U1063,1/25/2026,US,Mobile,Ad Supported,C0106,Queen of Tears,Action,77,4,0,2,0.1416
S22163,U0404,2/9/2026,CA,Mobile,Ad Supported,C0022,Boyfriend on Demand,Comedy,15,1,0,1,0.0235
S22164,U0786,2/23/2026,US,TV,Ad Supported,C0084,The Dinosaurs,Documentary,39,3,2,1,0.0714
S22165,U2340,2/23/2026,CA,TV,Ad Supported,C0106,The Diplomat,Comedy,152,7,2,6,0.1355
S22166,U1588,3/5/2026,CA,Tablet,Ad Supported,C0008,Age of Attraction,Reality,28,4,0,4,0.1348
S22167,U2467,2/11/2026,AU,Mobile,Ad Supported,C0023,Ranma 1/2,Comedy,15,1,1,1,0.0422
S22168,U1557,2/22/2026,US,Mobile,Ad Supported,C0017,Trap House,Action,27,1,1,1,0.0171
S22169,U1766,2/13/2026,US,TV,Ad Supported,C0084,The Night Agent,Action,127,8,2,6,0.2459
S22170,U0704,3/1/2026,CA,Mobile,Ad Supported,C0073,Ranma 1/2,Comedy,48,2,2,0,0.042
S22171,U1857,3/7/2026,BR,Web,Ad Supported,C0106,Lupin,Documentary,87,6,2,4,0.1765
S22172,U0595,1/19/2026,US,Web,Ad Supported,C0137,Atypical,Kids,45,3,0,3,0.1239
S22173,U0188,1/13/2026,US,Tablet,Ad Supported,C0001,Magic and Muscles,Drama,44,2,2,2,0.0679
S22174,U2126,2/25/2026,US,Tablet,Ad Supported,C0069,Supacell,Action,13,1,0,0,0.0164
S22175,U1354,1/29/2026,CA,Mobile,Ad Supported,C0137,Beef,Action,53,4,1,2,0.0875
S22176,U1807,2/26/2026,UK,TV,Ad Supported,C0046,The Night Agent,Action,86,6,1,6,0.1039
S22177,U1296,3/12/2026,AU,Web,Ad Supported,C0009,Age of Attraction,Reality,137,5,1,3,0.1356
S22178,U1996,2/20/2026,US,TV,Ad Supported,C0091,BoJack Horseman,Comedy,65,5,1,4,0.1416
S22179,U0799,1/12/2026,CA,Tablet,Ad Supported,C0091,Beef,Action,65,6,2,4,0.24
S22180,U2053,2/20/2026,CA,Tablet,Ad Supported,C0019,The Dinosaurs,Documentary,19,2,1,1,0.0624
S22181,U0410,2/12/2026,UK,Mobile,Ad Supported,C0045,One Piece,Action,30,3,1,3,0.0745
S22182,U0082,1/17/2026,UK,Mobile,Ad Supported,C0135,Atypical,Kids,67,4,0,2,0.1446
S22183,U0727,2/12/2026,US,Web,Ad Supported,C0140,Magic and Muscles,Drama,109,6,0,4,0.1442
S22184,U1265,1/26/2026,BR,Mobile,Ad Supported,C0034,Supacell,Action,100,4,2,4,0.0923
S22185,U0154,2/17/2026,CA,Tablet,Ad Supported,C0095,Supacell,Action,68,3,0,2,0.0813
S22186,U1755,2/22/2026,AU,TV,Ad Supported,C0136,Boyfriend on Demand,Comedy,126,6,0,5,0.251
S22187,U0809,2/4/2026,CA,Mobile,Ad Supported,C0030,War Machine,Action,31,3,2,3,0.0933
S22188,U1291,3/12/2026,US,Web,Ad Supported,C0090,The Dinosaurs,Documentary,54,4,0,4,0.0671
S22189,U1068,2/21/2026,BR,TV,Ad Supported,C0005,Ranma 1/2,Comedy,105,5,2,5,0.1969
S22190,U2009,2/14/2026,US,TV,Ad Supported,C0122,The Diplomat,Comedy,159,5,2,3,0.1381
S22191,U1808,1/22/2026,US,Web,Ad Supported,C0056,Queen of Tears,Action,100,4,2,3,0.1542
S22192,U1940,2/5/2026,US,Tablet,Ad Supported,C017,Sakamoto Days,Action,29,1,1,0,0.0427
S22193,U1471,1/16/2026,US,TV,Ad Supported,C0103,Bridgerton,Drama,129,6,1,4,0.1625
S22194,U0090,2/18/2026,BR,Mobile,Ad Supported,C0111,Emily in Paris,Reality,22,1,0,0,0.0207
S22195,U2387,2/23/2026,US,TV,Ad Supported,C0136,Derry Girls,Kids,38,1,1,1,0.0449
S22196,U2481,2/5/2026,US,Mobile,Ad Supported,C0133,Vladimir,Comedy,55,3,0,1,0.0562
S22197,U1443,2/17/2026,US,TV,Ad Supported,C0056,Vladimir,Comedy,109,6,1,6,0.172
S22198,U1958,2/10/2026,BR,TV,Ad Supported,C0026,Beef,Action,58,1,0,0,0.0418
S22199,U1562,1/29/2026,UK,Web,Ad Supported,C0022,The Dinosaurs,Documentary,16,1,0,1,0.0406
S22200,U1551,2/27/2026,US,Mobile,Ad Supported,C0001,Age of Attraction,Reality,25,4,0,4,0.1477
S22201,U1955,2/2/2026,AU,TV,Ad Supported,C0100,Delicious in Dungeon,Action,85,6,1,5,0.0919
S22202,U2260,2/9/2026,CA,TV,Ad Supported,C0149,Queen of Tears,Action,162,5,0,4,0.0982
S22203,U0433,2/13/2026,US,TV,Ad Supported,C0020,Queen of Tears,Action,45,3,0,2,0.0536
S22204,U0526,3/5/2026,US,TV,Ad Supported,C0106,The Dinosaurs,Documentary,65,3,2,1,0.0802
S22205,U1268,2/5/2026,US,Tablet,Ad Supported,C0013,Beef,Action,36,2,0,0,0.0302
S22206,U1960,2/25/2026,US,TV,Ad Supported,C0063,Derry Girls,Kids,77,4,2,3,0.0632
S22207,U0935,2/2/2026,US,Mobile,Ad Supported,C0053,One Piece,Action,46,1,1,0,0.0422
S22208,U0306,2/5/2026,UK,Mobile,Ad Supported,C0045,Queen of Tears,Action,63,4,2,4,0.1343
S22209,U1769,1/21/2026,UK,TV,Ad Supported,C0054,Brooklyn Nine-Nine,Reality,41,4,0,3,0.0987
S22210,U0063,2/15/2026,US,TV,Ad Supported,C0038,Magic and Muscles,Drama,163,6,2,5,0.1071
S22211,U2203,1/14/2026,US,TV,Ad Supported,C0065,One Piece,Action,29,4,1,4,0.0929
S22212,U0947,2/3/2026,CA,Mobile,Ad Supported,C0120,Inside Job,Comedy,12,1,0,0,0.0199
S22213,U1032,3/2/2026,CA,TV,Ad Supported,C0030,KPop Demon Hunters,Action,110,4,1,3,0.1049
S22214,U0612,2/15/2026,US,TV,Ad Supported,C0148,Age of Attraction,Reality,92,4,1,4,0.12
S22215,U0739,1/14/2026,US,TV,Ad Supported,C0017,Age of Attraction,Reality,87,6,0,5,0.1849
S22216,U1304,2/4/2026,US,Mobile,Ad Supported,C0055,Trap House,Action,78,5,2,3,0.1768
S22217,U1987,1/18/2026,US,Mobile,Ad Supported,C0057,The Dinosaurs,Documentary,17,1,0,0,0.0326
S22218,U1727,3/13/2026,UK,TV,Ad Supported,C0121,The Diplomat,Comedy,168,8,1,7,0.2959
S22219,U1542,1/30/2026,CA,TV,Ad Supported,C0125,Vladimir,Comedy,51,1,0,1,0.0325
S22220,U0892,3/5/2026,US,TV,Ad Supported,C0134,Ranma 1/2,Comedy,137,5,0,4,0.1134
S22221,U2440,2/4/2026,US,Mobile,Ad Supported,C0128,Inside Job,Comedy,32,4,0,3,0.1366
S22222,U1517,2/22/2026,AU,TV,Ad Supported,C0035,Inside Job,Comedy,107,5,0,4,0.1496
S22223,U2355,1/27/2026,UK,Web,Ad Supported,C0038,War Machine,Action,23,3,2,3,0.0493
S22224,U0280,1/20/2026,US,Mobile,Ad Supported,C0020,The Night Agent,Action,118,3,2,1,0.125
S22225,U0470,3/2/2026,US,Web,Ad Supported,C0037,Magic and Muscles,Drama,121,7,0,5,0.2144
S22226,U1719,2/16/2026,US,TV,Ad Supported,C0041,Inside Job,Comedy,158,6,0,4,0.2047
S22227,U1572,2/11/2026,UK,TV,Ad Supported,C0021,Inside Job,Comedy,110,3,2,1,0.1066
S22228,U2421,3/11/2026,US,Mobile,Ad Supported,C0018,Delicious in Dungeon,Action,63,3,1,2,0.0476
S22229,U2057,2/4/2026,US,Web,Ad Supported,C0034,Beef,Action,96,3,0,1,0.0724
S22230,U2343,2/14/2026,US,Mobile,Ad Supported,C0135,Delicious in Dungeon,Action,65,4,0,4,0.08
S22231,U1616,1/17/2026,US,Tablet,Ad Supported,C0032,Beef,Action,31,3,1,3,0.0606
S22232,U1925,2/13/2026,CA,Web,Ad Supported,C0112,Beef,Action,17,1,1,1,0.033
S22233,U0423,2/9/2026,UK,TV,Ad Supported,C0099,Derry Girls,Kids,71,3,2,1,0.1097
S22234,U0193,1/14/2026,US,Tablet,Ad Supported,C0033,Queen of Tears,Action,13,1,1,1,0.0423
S22235,U1310,3/6/2026,US,Mobile,Ad Supported,C0069,Magic and Muscles,Drama,12,0,0,0,0
S22236,U0091,3/2/2026,US,TV,Ad Supported,C0052,Ranma 1/2,Comedy,134,5,1,4,0.225
S22237,U0106,2/25/2026,US,Mobile,Ad Supported,C0070,Magic and Muscles,Drama,26,1,0,1,0.0213
S22238,U0880,2/22/2026,AU,Web,Ad Supported,C0059,Inside Job,Comedy,27,1,1,1,0.0346
S22239,U2490,2/18/2026,CA,TV,Ad Supported,C017,Sakamoto Days,Action,55,3,2,3,0.1118
S22240,U1024,2/4/2026,US,TV,Ad Supported,C0119,The Dinosaurs,Documentary,155,5,0,3,0.0772
S22241,U0169,2/12/2026,US,Mobile,Ad Supported,C0108,One Piece,Action,14,0,0,0,0
S22242,U2460,3/13/2026,US,Mobile,Ad Supported,C0012,The Night Agent,Action,49,1,1,0,0.0165
S22243,U0869,2/8/2026,US,TV,Ad Supported,C0050,Boyfriend on Demand,Comedy,67,5,2,5,0.2233
S22244,U0425,2/5/2026,US,Mobile,Ad Supported,C0069,Magic and Muscles,Drama,47,1,0,0,0.0154
S22245,U1366,3/10/2026,UK,Mobile,Ad Supported,C0041,War Machine,Action,17,2,0,0,0.0361
S22246,U0873,2/23/2026,UK,TV,Ad Supported,C0101,Beef,Action,116,3,0,1,0.1058
S22247,U1642,1/12/2026,US,Mobile,Ad Supported,C0086,Supacell,Action,92,4,2,3,0.1592
S22248,U1605,1/14/2026,US,TV,Ad Supported,C0146,Tires,Comedy,41,4,1,3,0.0661
S22249,U1847,2/23/2026,UK,Mobile,Ad Supported,C0011,Derry Girls,Kids,53,3,1,3,0.1124
S22250,U0602,1/27/2026,US,TV,Ad Supported,C0059,The Dinosaurs,Documentary,41,4,1,3,0.1237
S22251,U1489,2/25/2026,US,Mobile,Ad Supported,C0031,Supacell,Action,10,0,0,0,0
S22252,U2298,1/22/2026,BR,TV,Ad Supported,C0144,Vladimir,Comedy,64,4,2,2,0.0726
S22253,U1163,1/19/2026,CA,TV,Ad Supported,C0024,Tires,Comedy,60,6,1,5,0.152
S22254,U0899,1/16/2026,US,Mobile,Ad Supported,C0022,Tires,Comedy,62,6,2,4,0.2467
S22255,U0479,2/6/2026,CA,TV,Ad Supported,C0067,KPop Demon Hunters,Action,48,4,0,2,0.1021
S22256,U2483,1/18/2026,BR,TV,Ad Supported,C0028,Age of Attraction,Reality,28,4,1,4,0.1261
S22257,U2474,2/1/2026,US,Mobile,Ad Supported,C0013,Trap House,Action,59,3,1,2,0.0972
S22258,U0030,2/3/2026,US,Tablet,Ad Supported,C0045,Age of Attraction,Reality,39,4,2,2,0.1526
S22259,U1064,2/19/2026,US,TV,Ad Supported,C0027,Seinfeld,Reality,44,4,1,4,0.1219
S22260,U0904,2/7/2026,US,Tablet,Ad Supported,C0027,One Piece,Action,25,1,1,1,0.0222
S22261,U1148,2/6/2026,UK,Mobile,Ad Supported,C0107,The Diplomat,Comedy,80,4,2,4,0.1695
S22262,U0497,3/4/2026,CA,TV,Ad Supported,C0141,The Dinosaurs,Documentary,151,5,2,5,0.0958
S22263,U2475,1/21/2026,US,TV,Ad Supported,C0070,War Machine,Action,98,3,2,1,0.1037
S22264,U1571,3/11/2026,US,TV,Ad Supported,C0132,Inside Job,Comedy,118,3,0,3,0.0731
S22265,U0682,2/17/2026,US,Mobile,Ad Supported,C0120,Vladimir,Comedy,101,6,2,4,0.2688
S22266,U2019,3/11/2026,US,TV,Ad Supported,C0093,Emily in Paris,Reality,37,4,0,2,0.1493
S22267,U2361,2/20/2026,AU,Web,Ad Supported,C0137,Boyfriend on Demand,Comedy,19,0,0,0,0
S22268,U1037,3/9/2026,CA,Mobile,Ad Supported,C0120,Supacell,Action,26,1,1,0,0.0264
S22269,U2034,3/6/2026,US,TV,Ad Supported,C0020,Age of Attraction,Reality,140,5,2,5,0.2179
S22270,U0214,2/13/2026,US,Tablet,Ad Supported,C0066,BoJack Horseman,Comedy,47,3,2,2,0.0605
S22271,U0274,1/22/2026,US,Mobile,Ad Supported,C0045,Inside Job,Comedy,71,3,2,1,0.1317
S22272,U1891,1/17/2026,UK,Web,Ad Supported,C0010,Trap House,Action,27,3,2,1,0.0755
S22273,U1485,1/27/2026,US,TV,Ad Supported,C0064,The Night Agent,Action,104,3,0,3,0.0725
S22274,U1159,2/27/2026,UK,Web,Ad Supported,C0094,Inside Job,Comedy,78,6,2,5,0.1264
S22275,U0057,2/17/2026,BR,TV,Ad Supported,C0118,Tires,Comedy,180,6,1,4,0.1697
S22276,U0916,2/12/2026,UK,Web,Ad Supported,C0076,Age of Attraction,Reality,69,5,1,4,0.0909
S22277,U1023,2/17/2026,US,Mobile,Ad Supported,C0018,Supacell,Action,87,4,1,2,0.0882
S22278,U1558,3/8/2026,US,TV,Ad Supported,C0104,Queen of Tears,Action,27,3,2,1,0.0862
S22279,U0519,1/24/2026,CA,Tablet,Ad Supported,C0031,Beef,Action,47,4,0,2,0.0732
S22280,U1485,2/16/2026,US,Mobile,Ad Supported,C0117,KPop Demon Hunters,Action,13,0,0,0,0
S22281,U1298,2/13/2026,US,TV,Ad Supported,C0065,Emily in Paris,Reality,78,5,0,4,0.1575
S22282,U0549,1/29/2026,US,Mobile,Ad Supported,C0137,Beef,Action,31,2,2,2,0.0745
S22283,U0764,2/5/2026,US,Mobile,Ad Supported,C0051,Atypical,Kids,49,1,0,1,0.0238
S22284,U0082,2/7/2026,US,Tablet,Ad Supported,C0076,Derry Girls,Kids,98,4,1,2,0.1034
S22285,U1565,2/5/2026,UK,Tablet,Ad Supported,C0006,Derry Girls,Kids,73,5,0,5,0.1679
S22286,U2052,2/13/2026,CA,Tablet,Ad Supported,C0002,The Dinosaurs,Documentary,22,1,0,1,0.0308
S22287,U1689,1/25/2026,CA,TV,Ad Supported,C0083,Boyfriend on Demand,Comedy,97,6,2,5,0.0947
S22288,U0245,3/9/2026,US,Web,Ad Supported,C0138,BoJack Horseman,Comedy,17,1,0,0,0.0155
S22289,U1168,3/7/2026,AU,Web,Ad Supported,C0053,Atypical,Kids,73,5,0,4,0.1212
S22290,U2196,2/8/2026,US,TV,Ad Supported,C0050,Lupin,Documentary,113,4,2,2,0.144
S22291,U2041,2/2/2026,CA,TV,Ad Supported,C0028,Atypical,Kids,143,6,2,4,0.1928
S22292,U0217,2/26/2026,US,TV,Ad Supported,C0105,Age of Attraction,Reality,133,6,0,5,0.245
S22293,U0941,2/5/2026,US,TV,Ad Supported,C0110,Lupin,Documentary,161,8,0,7,0.266
S22294,U0337,3/3/2026,US,Mobile,Ad Supported,C0089,The Night Agent,Action,45,1,0,1,0.0202
S22295,U0884,2/18/2026,CA,TV,Ad Supported,C017,Sakamoto Days,Action,115,6,0,4,0.1763
S22296,U0069,1/21/2026,US,Web,Ad Supported,C0062,Magic and Muscles,Drama,103,3,0,3,0.1333
S22297,U1065,2/27/2026,BR,Web,Ad Supported,C0092,BoJack Horseman,Comedy,59,4,1,3,0.1032
S22298,U1834,2/24/2026,US,TV,Ad Supported,C0103,Boyfriend on Demand,Comedy,78,6,1,6,0.1412
S22299,U0713,2/21/2026,AU,Tablet,Ad Supported,C0047,Magic and Muscles,Drama,36,4,2,2,0.0716
S22300,U1394,2/4/2026,US,Tablet,Ad Supported,C0135,Beef,Action,16,2,1,1,0.0851
S22301,U2319,2/20/2026,BR,Mobile,Ad Supported,C0145,Emily in Paris,Reality,105,3,1,1,0.1267
S22302,U1184,1/23/2026,CA,TV,Ad Supported,C0135,Magic and Muscles,Drama,134,7,2,5,0.1199
S22303,U1574,1/18/2026,US,Mobile,Ad Supported,C0017,BoJack Horseman,Comedy,29,4,0,4,0.1485
S22304,U0644,3/1/2026,UK,TV,Ad Supported,C0126,Delicious in Dungeon,Action,119,5,2,5,0.0978
S22305,U1903,3/7/2026,UK,TV,Ad Supported,C0101,War Machine,Action,64,4,1,3,0.1552
S22306,U1551,2/27/2026,US,TV,Ad Supported,C0015,Tires,Comedy,117,6,2,5,0.1699
S22307,U0368,3/13/2026,US,TV,Ad Supported,C0048,Ranma 1/2,Comedy,58,1,0,0,0.0164
S22308,U0490,3/5/2026,US,TV,Ad Supported,C0048,Queen of Tears,Action,171,5,1,4,0.1234
S22309,U2043,2/2/2026,AU,TV,Ad Supported,C0097,BoJack Horseman,Comedy,162,7,1,7,0.144
S22310,U1071,3/13/2026,BR,TV,Ad Supported,C0041,Emily in Paris,Reality,77,5,1,4,0.0946
S22311,U0342,2/9/2026,AU,Mobile,Ad Supported,C017,Sakamoto Days,Action,65,6,1,4,0.1932
S22312,U1112,3/5/2026,US,Web,Ad Supported,C0124,Jurassic World Rebirth,Action,16,1,1,1,0.0406
S22313,U1955,2/13/2026,US,Mobile,Ad Supported,C0050,The Ranch,Comedy,97,4,1,3,0.088
S22314,U0172,2/27/2026,US,Mobile,Ad Supported,C0051,A Man on the Inside,Comedy,28,3,2,2,0.071
S22315,U1466,1/16/2026,US,TV,Ad Supported,C0077,The Ranch,Comedy,162,6,1,6,0.2438
S22316,U2373,2/25/2026,CA,TV,Ad Supported,C0113,The Ranch,Comedy,67,3,0,3,0.0863
S22317,U1581,3/1/2026,AU,TV,Ad Supported,C0108,War Machine,Action,38,3,2,3,0.1004
S22318,U0305,2/21/2026,US,TV,Ad Supported,C0058,Queen of Tears,Action,156,8,0,7,0.2983
S22319,U1385,3/6/2026,BR,Tablet,Ad Supported,C0067,Jurassic World Rebirth,Action,32,3,2,3,0.1081
S22320,U1621,3/10/2026,US,Mobile,Ad Supported,C0080,Supacell,Action,44,1,1,0,0.0172
S22321,U2352,2/22/2026,CA,TV,Ad Supported,C0144,Boyfriend on Demand,Comedy,40,1,1,1,0.025
S22322,U1499,2/4/2026,UK,Mobile,Ad Supported,C0058,Age of Attraction,Reality,97,5,2,5,0.0898
S22323,U0162,3/9/2026,US,TV,Ad Supported,C0118,Jurassic World Rebirth,Action,96,6,1,6,0.2684
S22324,U1357,2/3/2026,US,TV,Ad Supported,C0004,War Machine,Action,54,3,2,1,0.0885
S22325,U2473,3/6/2026,CA,Tablet,Ad Supported,C0004,Magic and Muscles,Drama,31,2,0,2,0.0464
S22326,U0838,2/10/2026,US,TV,Ad Supported,C0034,Emily in Paris,Reality,165,6,0,5,0.204
S22327,U0512,1/21/2026,US,Web,Ad Supported,C0010,Magic and Muscles,Drama,76,4,0,2,0.164
S22328,U0971,3/2/2026,BR,TV,Ad Supported,C0067,Atypical,Kids,164,5,2,3,0.1936
S22329,U2003,3/8/2026,AU,Web,Ad Supported,C0010,Emily in Paris,Reality,32,4,1,3,0.1088
S22330,U1374,2/4/2026,CA,Mobile,Ad Supported,C0142,Ranma 1/2,Comedy,119,4,1,4,0.0879
S22331,U1928,1/16/2026,US,Mobile,Ad Supported,C0051,The Dinosaurs,Documentary,12,1,1,1,0.0161
S22332,U0170,1/14/2026,CA,Mobile,Ad Supported,C0051,Trap House,Action,89,6,1,5,0.0934
S22333,U2049,1/23/2026,US,Mobile,Ad Supported,C0103,Tires,Comedy,45,1,1,0,0.0355
S22334,U0758,2/24/2026,UK,TV,Ad Supported,C0048,Ranma 1/2,Comedy,88,4,0,3,0.1588
S22335,U2077,2/21/2026,US,TV,Ad Supported,C0089,Seinfeld,Reality,89,4,0,3,0.1326
S22336,U1482,1/20/2026,AU,Mobile,Ad Supported,C017,Sakamoto Days,Action,76,5,1,4,0.1173
S22337,U1240,1/25/2026,US,TV,Ad Supported,C0042,Ranma 1/2,Comedy,163,5,1,4,0.1502
S22338,U1683,3/11/2026,UK,TV,Ad Supported,C0006,Delicious in Dungeon,Action,67,4,2,4,0.1303
S22339,U1126,2/5/2026,US,TV,Ad Supported,C0017,Delicious in Dungeon,Action,85,4,0,4,0.0707
S22340,U0183,3/9/2026,US,TV,Ad Supported,C0014,Ranma 1/2,Comedy,31,4,0,2,0.0902
S22341,U0812,1/20/2026,CA,TV,Ad Supported,C0025,Age of Attraction,Reality,51,3,1,2,0.0861
S22342,U1584,2/10/2026,US,Mobile,Ad Supported,C0052,Vladimir,Comedy,71,3,2,2,0.0905
S22343,U2083,1/25/2026,CA,Tablet,Ad Supported,C0008,Emily in Paris,Reality,15,0,0,0,0
S22344,U1163,3/12/2026,US,Web,Ad Supported,C0057,Vladimir,Comedy,19,1,1,0,0.0444
S22345,U0607,1/26/2026,US,Mobile,Ad Supported,C0096,Ranma 1/2,Comedy,103,6,2,6,0.2371
S22346,U1929,3/7/2026,CA,TV,Ad Supported,C0001,Tires,Comedy,145,5,1,4,0.1346
S22347,U0752,1/24/2026,US,TV,Ad Supported,C017,Sakamoto Days,Action,64,6,2,6,0.1186
S22348,U2344,2/19/2026,US,TV,Ad Supported,C0112,Inside Job,Comedy,167,5,1,4,0.2151
S22349,U0079,2/25/2026,US,Mobile,Ad Supported,C0127,Ranma 1/2,Comedy,66,3,2,2,0.0702
S22350,U1773,1/12/2026,US,TV,Ad Supported,C0125,Vladimir,Comedy,111,3,2,1,0.095
S22351,U1125,2/2/2026,US,Web,Ad Supported,C0023,The Dinosaurs,Documentary,76,5,0,4,0.1995
S22352,U0735,2/3/2026,US,Web,Ad Supported,C0106,The Night Agent,Action,34,4,1,4,0.0948
S22353,U0085,2/19/2026,US,Mobile,Ad Supported,C0001,Tires,Comedy,41,3,2,1,0.0477
S22354,U2345,3/12/2026,US,Web,Ad Supported,C0003,Delicious in Dungeon,Action,45,2,2,1,0.0373
S22355,U0727,2/11/2026,AU,TV,Ad Supported,C0105,BoJack Horseman,Comedy,57,4,2,4,0.1662
S22356,U1974,3/7/2026,US,TV,Ad Supported,C0012,Magic and Muscles,Drama,163,7,0,6,0.2494
S22357,U0354,2/1/2026,US,TV,Ad Supported,C0022,Vladimir,Comedy,77,3,0,3,0.064
S22358,U0959,2/23/2026,UK,Web,Ad Supported,C0084,The Dinosaurs,Documentary,45,1,1,0,0.0435
S22359,U1201,3/8/2026,US,Mobile,Ad Supported,C0012,Magic and Muscles,Drama,37,1,0,0,0.0273
S22360,U0187,3/6/2026,AU,Tablet,Ad Supported,C0113,BoJack Horseman,Comedy,33,1,0,1,0.0313
S22361,U0009,1/20/2026,US,TV,Ad Supported,C0142,Lupin,Documentary,109,4,1,4,0.1565
S22362,U1974,2/8/2026,CA,TV,Ad Supported,C0138,Jurassic World Rebirth,Action,72,4,0,3,0.1537
S22363,U1725,2/10/2026,US,Mobile,Ad Supported,C0096,Ranma 1/2,Comedy,67,6,1,6,0.163
S22364,U2219,2/4/2026,US,Mobile,Ad Supported,C0116,Seinfeld,Reality,44,2,2,0,0.0409
S22365,U2395,2/18/2026,BR,Tablet,Ad Supported,C0067,Boyfriend on Demand,Comedy,35,4,0,2,0.0983
S22366,U0622,3/8/2026,UK,TV,Ad Supported,C0071,Vladimir,Comedy,103,4,0,2,0.1557
S22367,U1552,2/24/2026,CA,Mobile,Ad Supported,C0026,The Night Agent,Action,39,4,1,2,0.1271
S22368,U0340,2/4/2026,US,TV,Ad Supported,C0118,The Ranch,Comedy,170,8,0,8,0.1387
S22369,U0118,3/5/2026,US,Tablet,Ad Supported,C0072,Boyfriend on Demand,Comedy,22,4,1,2,0.1185
S22370,U0005,2/1/2026,US,TV,Ad Supported,C0150,Magic and Muscles,Drama,123,5,1,3,0.2228
S22371,U2489,1/15/2026,US,TV,Ad Supported,C0006,War Machine,Action,161,8,1,7,0.2721
S22372,U1943,3/10/2026,UK,Web,Ad Supported,C0116,Trap House,Action,35,3,0,2,0.0619
S22373,U1780,2/23/2026,US,TV,Ad Supported,C0046,Atypical,Kids,171,6,2,6,0.1955
S22374,U1739,3/6/2026,US,Tablet,Ad Supported,C0088,Ranma 1/2,Comedy,57,4,2,4,0.1725
S22375,U2269,1/21/2026,CA,Mobile,Ad Supported,C0044,Emily in Paris,Reality,67,6,0,6,0.2047
S22376,U0153,2/20/2026,US,TV,Ad Supported,C0124,The Night Agent,Action,56,1,0,0,0.0296
S22377,U1292,2/4/2026,UK,TV,Ad Supported,C0113,Ranma 1/2,Comedy,45,1,0,0,0.0321
S22378,U0825,3/5/2026,US,Tablet,Ad Supported,C0119,A Man on the Inside,Comedy,65,4,1,2,0.1575
S22379,U1277,2/20/2026,US,Web,Ad Supported,C0021,Delicious in Dungeon,Action,95,3,2,3,0.0692
S22380,U1527,2/21/2026,US,TV,Ad Supported,C0008,The Ranch,Comedy,146,5,2,3,0.0982
S22381,U1576,3/9/2026,US,Mobile,Ad Supported,C0092,Inside Job,Comedy,51,2,1,0,0.0523
S22382,U2455,3/13/2026,BR,TV,Ad Supported,C0123,Magic and Muscles,Drama,111,3,2,2,0.1252
S22383,U1148,3/3/2026,US,Mobile,Ad Supported,C0076,Derry Girls,Kids,76,6,1,6,0.1874
S22384,U2263,2/21/2026,US,Mobile,Ad Supported,C0147,The Dinosaurs,Documentary,31,4,0,2,0.1195
